model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1,PubchemFP213_gini/coefs,PubchemFP3_gini/coefs,PubchemFP648_gini/coefs,PubchemFP641_gini/coefs,PubchemFP542_gini/coefs,PubchemFP438_gini/coefs,PubchemFP379_gini/coefs,PubchemFP668_gini/coefs,PubchemFP372_gini/coefs,PubchemFP447_gini/coefs,PubchemFP546_gini/coefs,PubchemFP301_gini/coefs,PubchemFP185_gini/coefs,PubchemFP180_gini/coefs,PubchemFP590_gini/coefs,PubchemFP363_gini/coefs,PubchemFP404_gini/coefs,PubchemFP152_gini/coefs,PubchemFP396_gini/coefs,PubchemFP577_gini/coefs,PubchemFP759_gini/coefs,PubchemFP655_gini/coefs,PubchemFP417_gini/coefs,PubchemFP494_gini/coefs,PubchemFP336_gini/coefs,PubchemFP536_gini/coefs,PubchemFP820_gini/coefs,PubchemFP501_gini/coefs,PubchemFP362_gini/coefs,PubchemFP607_gini/coefs,PubchemFP571_gini/coefs,PubchemFP535_gini/coefs,PubchemFP580_gini/coefs,PubchemFP621_gini/coefs,PubchemFP300_gini/coefs,PubchemFP801_gini/coefs,PubchemFP186_gini/coefs,PubchemFP712_gini/coefs,PubchemFP357_gini/coefs,PubchemFP386_gini/coefs,PubchemFP216_gini/coefs,PubchemFP13_gini/coefs,PubchemFP193_gini/coefs,PubchemFP373_gini/coefs,PubchemFP335_gini/coefs,PubchemFP522_gini/coefs,PubchemFP636_gini/coefs,PubchemFP596_gini/coefs,PubchemFP679_gini/coefs,PubchemFP392_gini/coefs,PubchemFP489_gini/coefs,PubchemFP788_gini/coefs,PubchemFP44_gini/coefs,PubchemFP652_gini/coefs,PubchemFP395_gini/coefs,PubchemFP617_gini/coefs,PubchemFP406_gini/coefs,PubchemFP708_gini/coefs,PubchemFP710_gini/coefs,PubchemFP678_gini/coefs,PubchemFP564_gini/coefs,PubchemFP716_gini/coefs,PubchemFP643_gini/coefs,PubchemFP16_gini/coefs,PubchemFP450_gini/coefs,PubchemFP405_gini/coefs,PubchemFP427_gini/coefs,PubchemFP731_gini/coefs,PubchemFP423_gini/coefs,PubchemFP822_gini/coefs,PubchemFP640_gini/coefs,PubchemFP639_gini/coefs,PubchemFP452_gini/coefs,PubchemFP409_gini/coefs,PubchemFP157_gini/coefs,PubchemFP376_gini/coefs,PubchemFP656_gini/coefs,PubchemFP470_gini/coefs,PubchemFP260_gini/coefs,PubchemFP814_gini/coefs,PubchemFP487_gini/coefs,PubchemFP674_gini/coefs,PubchemFP634_gini/coefs,PubchemFP181_gini/coefs,PubchemFP767_gini/coefs,PubchemFP757_gini/coefs,PubchemFP552_gini/coefs,PubchemFP597_gini/coefs,PubchemFP215_gini/coefs,PubchemFP646_gini/coefs,PubchemFP794_gini/coefs,PubchemFP806_gini/coefs,PubchemFP660_gini/coefs,PubchemFP550_gini/coefs,PubchemFP583_gini/coefs,PubchemFP654_gini/coefs,PubchemFP339_gini/coefs,PubchemFP547_gini/coefs
53,95,0.8626373626373627,0.7297297297297297,0.896551724137931,0.8131407269338304,0.6835443037974683,0.8919725741206533,0.8930682942498527,-1.827049744102216,-1.0187707117475462,1.7011747075443735,2.1329773496728794,-1.1971794978027206,-0.7610863642542426,1.2750393104414761,-1.5340533220582784,0.9792724185102317,-0.6866476288591339,-1.3241386184526065,1.4239754675855416,1.2028918080735171,0.8058207466113634,1.014784506770378,1.2221015902962618,1.394474778489018,-1.4281765943145117,0.6644222916282169,-1.0187707117475462,-0.9584406806050942,1.3945326333536907,0.5669666190961155,-0.7449373782341077,-0.9012187699661615,-0.8251971662163089,1.632585791684178,1.5472369149993175,1.6183925593683328,0.8268943733100041,-1.4821466928332163,1.0995081819251582,-1.1325895473201606,-0.3826409461603725,-1.0918611800736797,1.1883249264332993,1.5240612505509465,-0.9294890784127767,0.338348241597053,1.0777421461449064,-1.1116182626528903,-1.0090458858995857,-0.9528120038203345,1.231944683933633,0.9190805931613861,-0.9709728421998693,-0.45168248403799144,1.1492186614855755,1.1420233295299547,-1.0763734842714103,-1.126736206046132,1.4813249326024696,-0.6866476288591339,-0.7352877268110236,0.6066049159562037,1.6556794210989683,-1.266028380060499,-0.7610863642542426,0.7487595214128818,0.942612696340751,-0.9410512835019834,0.8672851039921899,-0.6732999880085124,-0.7120952424617804,-0.9584406806050942,-0.8583903999107257,-0.8091142564875452,0.6644222916282169,-0.7610863642542426,1.4044347454454882,-0.4505402451195457,-1.4692614985887542,1.0320925412653261,0.5136795054833583,-0.7818020319931426,0.7487595214128818,-0.5514943347998471,1.1783807624104043,-1.523308918463134,1.149680079598479,-0.7610863642542426,0.9100232063233309,0.4273640111430399,-0.3571239525804743,0.7487595214128818,0.9175999222863179,0.338348241597053,-0.958505589772699,-0.8583903999107257,0.9534058736964648,-0.7610863642542426,-0.8251971662163089,0.896703767716085,-0.4492896211774202,-0.962582620229947,0.5349219486517235
54,390,0.8516483516483516,0.78125,0.8666666666666667,0.8239583333333333,0.6493506493506493,0.5618105445173832,0.793423462478903,-1.7992122197012443,-1.1030853394764846,1.876095897148168,1.7895429739904207,-1.0424034176321866,-0.623055676564771,1.4385553109943081,-1.4128658081640657,0.6389490295290277,-0.7416682119004391,-0.957806649359227,1.5310175511567534,1.6891396372692367,0.8433391767289604,1.4759099659290629,1.1102637903148926,1.824533517056559,-1.2347938554816682,0.6858517460632356,-1.1030853394764846,-0.9606536309722368,1.5383635584767716,0.7297262853439588,-1.0339410430831195,-1.1370209611899191,-0.7171843744827687,1.3975761088385439,1.4941054827215516,1.5272599607062827,1.2745648826461304,-1.8479464098143275,1.0857895641393747,-0.9776313085556992,-0.9409427544162989,-1.5751861361338422,1.386746775263144,1.349156320575725,-0.8457252076657724,0.5618105445173832,1.064204147045667,-0.9040380197665836,-1.1181998930233048,-1.2301951621833307,1.0781483568049604,1.2288730163633022,-0.9805987022649024,-0.950217402331968,0.982294000735499,1.4691564968917605,-1.1173815569003702,-1.0336644227153675,1.2336862820540964,-0.7416682119004391,-1.2171923754200158,0.9692996256065084,1.7981648269100843,-1.1385789673263955,-0.623055676564771,0.6704193052097895,0.8474485527052874,-0.33423138149896586,0.998017547675302,-0.6432867177259998,-0.5015699481465092,-0.9606536309722368,-0.9088297262717611,-0.2889000356849714,0.6858517460632356,-0.623055676564771,0.9593282174444395,-0.533218520050568,-1.1313631856616277,0.9834586957002337,0.2886470486173584,-0.7369572173046463,0.6704193052097895,-0.9107253747581473,1.5787507198056536,-0.7847902280939726,0.9326963253563492,-0.623055676564771,0.9841267613869055,0.9694523309864875,-0.7601716943021862,0.6704193052097895,0.5895585409851667,0.5618105445173832,-0.8834503368318951,-0.9088297262717611,0.7502568119798729,-0.623055676564771,-0.7171843744827687,0.31688078417111576,-1.11822287749586,-0.47079411423065803,0.4521814544022949
55,100,0.8736263736263736,0.7631578947368421,0.9027777777777778,0.83296783625731,0.7160493827160495,1.007835249166008,1.4269457891825084,-1.8100956357021016,-1.1009732812114525,1.7184088935733575,2.134676225353952,-1.4078002356907922,-0.645970702095371,1.6145640480114056,-1.4510372797951923,0.46366123596265924,-0.723220587025313,-1.3810696279944359,1.5001530491524717,1.5379067368612103,0.9019582883129731,1.3246246335862113,1.4416973031433502,1.2012881481624882,-1.499114543821485,0.7188173318672133,-1.1009732812114525,-0.8576808471180155,1.4230348033819717,0.7832165542317467,-1.2820809927433405,-1.1629392844964306,-0.4659272949559096,1.1116444479053453,1.7409817612210505,1.770087826169811,0.8680793767401194,-1.3886512046467738,0.985743280376002,-1.2991128437649664,-0.9943429650797665,-1.0882334684938748,1.112691217143054,1.5630060976235456,-0.8824581327317244,0.5680366538846463,0.8385303872647428,-1.1582483515876494,-0.9006798014195716,-0.9901627354701439,1.4068206941883334,1.2103622589853937,-0.9327312156059135,-1.0925843478034576,0.901473724351336,1.185166865494788,-1.209213882985282,-0.8846239871471798,1.2172615218398228,-0.723220587025313,-1.0036730790354285,1.0426956976919584,1.8992495277808024,-1.267963589112306,-0.645970702095371,0.8155320959387771,0.955766662034539,-0.6196876007910883,0.8356201410138053,-0.7612556606922464,-0.45193763945304816,-0.8576808471180155,-0.7600739053392809,-0.5573939183854006,0.7188173318672133,-0.645970702095371,0.7654446761041663,-0.33455297291827635,-1.0160726609687867,1.0683523343990518,0.7117842093702739,-0.8244298624600488,0.8155320959387771,-0.8168357396668505,1.606378080344222,-1.5163119652849573,1.191148530215863,-0.645970702095371,0.8194079991002157,0.8644753325939563,-0.826907817876565,0.8155320959387771,0.6800924657638541,0.5680366538846463,-0.7636923829942457,-0.7600739053392809,0.8131633278662969,-0.645970702095371,-0.4659272949559096,0.918837943532733,-0.3915476314268745,-0.6029708141868728,0.5077960303984305
56,368,0.8791208791208791,0.9142857142857143,0.8707482993197279,0.8925170068027211,0.7441860465116279,0.7446077140384284,0.7342259234996849,-2.105176840112413,-1.0521181106653597,1.6521983050166447,2.076428862991307,-1.6310551880441937,-0.6082571253269133,1.4907742328586098,-1.513180667825079,0.9640640297936247,-0.6695121616197995,-1.0729281706264355,1.3650046025808997,1.6404853836096764,0.7123577408915717,1.298045399911205,1.3455925457376965,1.0674841477591062,-1.3187505663193415,0.8589466447598403,-1.0521181106653597,-1.0402273564255926,1.5326974793002035,0.6442805769799846,-1.022111712942836,-1.2322208088593536,-0.46158060773922127,0.7540589403813855,1.6478024859648766,1.4841687553875624,1.0258014260465924,-1.720520737710395,1.0792879418130328,-0.9790563777846402,-0.9777024889577862,-1.2828254341523737,1.3662882377700722,1.3679140593013546,-0.8257978324714802,0.7446077140384284,1.0478734892666397,-1.3102601049441696,-1.157604417698443,-1.4245676724202252,0.8619124699348637,1.2902585435965517,-1.2129292154096334,-1.0235714923054728,0.9128836713763019,1.3061325123766547,-1.4984944780371976,-0.9086976125592693,1.0842975396375758,-0.6695121616197995,-1.03171296439895,0.964683213801923,1.4550334378465672,-1.0414998025089302,-0.6082571253269133,0.748220473430135,0.5605161557061927,-0.40423224112833317,0.9322857003108441,-0.7243875544020058,-0.6626502543951825,-1.0402273564255926,-1.048680027746604,-0.534068445604164,0.8589466447598403,-0.6082571253269133,0.7641400446531139,-0.5436345212609021,-0.9031422397265119,0.684708164126205,0.6432435145768757,-0.8062127858155184,0.748220473430135,-1.0079218259633165,1.0049756427366783,-1.1293191424454136,1.7959017131713753,-0.6082571253269133,0.8311294838401786,0.12004985261671881,-0.7532422125688617,0.748220473430135,0.7808231166869116,0.7446077140384284,-1.0071126290588372,-1.048680027746604,0.6895437665704969,-0.6082571253269133,-0.46158060773922127,1.2518759545375389,-0.8681303409425668,-0.7579819308489992,0.7415881091748046
57,868,0.8296703296703297,0.7575757575757576,0.8456375838926175,0.8016066707341876,0.617283950617284,0.7392124269308228,0.6972256511354692,-2.0269716882746827,-1.0959838471921,1.8481201974463823,1.8001269294919164,-1.456480004053602,-0.5886738504722591,1.3769915074573271,-1.437894747424585,1.1148925407309163,-0.7705065119002292,-1.1196579305876693,1.4620885998719284,1.1796184446709148,0.7151120711543371,1.2918831990424497,1.3857060454921717,1.9421924591044233,-1.2236077884263694,0.9207253524017873,-1.0959838471921,-0.7989703668250748,1.554282644732793,0.9096164060851867,-1.0008075064188304,-0.7602429293397178,-0.6657783718384062,0.8450564342601733,1.3735502822564496,1.4468252496195617,1.3032016330998468,-1.7199021272349388,1.1455705903893179,-0.9929589117201911,-0.5064367422807232,-1.4142946279653579,1.3570475168366611,1.2977626778735682,-0.7962571872394965,0.7392124269308228,1.1433809134007973,-0.9996616744175343,-1.1621067514470154,-1.3994384442995824,1.2675375584065325,1.3826345546762877,-0.9746682816232237,-1.0985589679690506,1.2312164707547442,1.0720444418794584,-1.0424295602241809,-0.8166407746889887,1.2387380566840072,-0.7705065119002292,-0.8320168086386579,0.9115522261240178,1.1987482647581897,-0.7504776125211731,-0.5886738504722591,0.7155691973251007,0.728290954159652,-0.6854357276567195,0.7670753832352659,-1.3418785931166197,-0.6058344529992427,-0.7989703668250748,-0.9389257112645034,-0.6177079951269846,0.9207253524017873,-0.5886738504722591,0.6616415073093674,-0.8098070543118467,-0.902300830781831,0.8550687640603142,0.8625644718828258,-0.5773165934195429,0.7155691973251007,-0.9896199520105288,1.1439419291119737,-1.448040970853097,1.646574995183898,-0.5886738504722591,0.9471752182613423,0.8546602027858028,-0.47282162397637306,0.7155691973251007,0.3820332955899045,0.7392124269308228,-0.6841535150383039,-0.9389257112645034,1.0252436396563036,-0.5886738504722591,-0.6657783718384062,1.4008752133959974,-0.14148357764620592,-0.5649931091039302,0.5983242785147551
58,353,0.8901098901098901,0.7380952380952381,0.9357142857142857,0.8369047619047619,0.7560975609756099,1.0817648788364935,1.4896747669301462,-1.7554823419880443,-0.9129077417252628,1.5761522690991274,1.8660281551494264,-1.1730392414353294,-0.5851974910521417,1.4333982972359034,-1.5111493878907967,0.5618877412096441,-0.7530998032985804,-0.9126070566824475,1.2772685711189735,1.3081069797551645,0.8547414063930701,0.9608976718357755,1.2916872875852496,1.179385501895958,-0.9554731610894224,0.8573975815843239,-0.9129077417252628,-0.989398957696575,1.6542429585238367,0.9971994788382571,-1.094810583012448,-0.9967861872237306,-0.6604626214410187,1.1091185818825102,2.0000612763437764,1.634210513716577,1.386508077793638,-1.693173554266828,1.0645803490949137,-1.0129442394480666,-0.3440608802275675,-1.5991631041849028,1.1811122567344445,1.5304098996152056,-0.9804416585982475,0.6642160821747053,1.2036284912928747,-1.6188014793088774,-1.2086116359489698,-1.4403125288754566,1.359505241850862,1.3763977878503113,-1.1307189042065384,-1.2477193382755611,1.2984634238550792,1.1406927600038477,-1.1540921564532143,-0.8851229779599719,1.0182969670165805,-0.7530998032985804,-0.6599113953764484,0.704147012632774,1.3269820358157858,-1.076377085569718,-0.5851974910521417,0.8036687855836266,0.9992702771813933,-0.738969732753202,1.06765413308763,-0.9867996981142614,-0.6652365133144784,-0.989398957696575,-0.9085960915982156,-0.6337094578144244,0.8573975815843239,-0.5851974910521417,0.9636826985716924,-0.7838933693938197,-1.1866297495972304,0.8793869816291964,1.2565972661629925,-1.222676513191878,0.8036687855836266,-0.8938439145787939,1.167118347514497,-1.1424154829863342,1.1175731406199736,-0.5851974910521417,0.699504493570223,0.7297796253803419,-0.6615342279642168,0.8036687855836266,0.5723343109730401,0.6642160821747053,-0.9846393973043981,-0.9085960915982156,0.8184086804342278,-0.5851974910521417,-0.6604626214410187,0.9265876593379856,-0.3074954473480674,-0.863018416369908,0.466826653030815
59,619,0.8571428571428571,0.723404255319149,0.9037037037037037,0.8135539795114264,0.723404255319149,1.0000472468112152,1.0420233965346908,-1.599161583361461,-1.0050810102554,1.6527146978924598,1.9727793969043759,-1.470261730266767,-0.542006062745639,1.56410239296364,-1.6177520339212426,0.8247496909843862,-1.0983729600447067,-0.9461186329207654,1.3090611883521364,1.2784757667225992,1.1626520992817113,0.5058898852327515,1.6667371938384823,1.485949317058428,-1.3257241054280506,0.7630638193544125,-1.0050810102554,-1.1260502253978844,1.577139503367281,0.3278941217214372,-1.0888517781651674,-1.2792255509581039,-0.6673129460257832,1.5523879674292078,1.519627768255486,1.5820743368194499,1.3349838360400679,-2.003210441474628,1.4196424913136254,-1.0715146097683659,-0.5630375262860451,-1.7180689977264139,1.1620777552243702,1.635465415389775,-1.0060756520451675,0.6338419850801523,0.9548251418210034,-0.952993203173157,-1.305839520195227,-0.7092902338493845,0.7553073601778102,1.9925676113722608,-1.1839757026088873,-0.8804519157544749,1.621021800013524,1.3542970247455872,-1.113801650701486,-0.8520336039516582,1.5888546059204167,-1.0983729600447067,-0.18605367573392698,-0.15454502030080516,2.0771562044856995,-1.2972784592651903,-0.542006062745639,0.4369662706507102,1.0532477183507454,-0.9179574744899819,1.0464104099737617,-0.9736089102439957,-0.6505438890263435,-1.1260502253978844,-0.6551180351082343,-0.2718486444048107,0.7630638193544125,-0.542006062745639,0.9021967837126742,-0.10539221613885827,-1.464500783771232,0.46990958897186813,0.6700887945379723,-0.653063701774573,0.4369662706507102,-0.5462315065085595,1.5553361826610592,-1.7943603882370243,1.3500063226524526,-0.542006062745639,0.5348669887422209,0.7168827686197639,-0.8609890110644437,0.4369662706507102,0.8196338345048704,0.6338419850801523,-0.9917929701991319,-0.6551180351082343,-0.2538780502252884,-0.542006062745639,-0.6673129460257832,0.9796151926740374,-0.5815079160289942,-0.23840700344703106,0.47415163150095513
60,271,0.8846153846153846,0.8717948717948718,0.8881118881118881,0.87995337995338,0.7640449438202247,0.7585816620213744,1.0423626195793059,-1.9689315291650422,-1.0913528912027257,1.6271181972861857,1.7125312507447692,-1.4217952662832243,-0.6473754811069661,1.3997769408139318,-1.6053466041601068,1.1089787499291133,-0.9588093773238008,-1.1737227402975674,1.4449042581163773,1.18295949011535,0.6065776663685917,1.2089932335802749,1.4841447560898948,1.4523699352067572,-1.2322931710252414,0.6043072145934775,-1.0913528912027257,-0.8474099504743795,1.4990294642919422,-0.08604065773353489,-1.1560822926225238,-1.0225879012659564,-0.5689052327086889,1.1371325846561262,1.575174999340281,1.4929243708622872,1.1219931407460009,-1.7195035290844065,1.2005048796035098,-1.012064264317143,-0.4455961802975957,-1.364004097992386,1.2967392643031852,1.2808125047890904,-0.63850022904123,0.7585816620213744,1.0200370292091967,-1.2207285559393024,-1.0901563702108281,-1.3671851102121764,0.7484313094627939,1.3611749453032977,-0.9276076207399828,-1.0465036212159442,1.1695907236326164,1.1058423893054894,-1.4019855180453553,-0.9286112078981483,1.0903893461412606,-0.9588093773238008,-0.8500827108133459,0.8526511884106758,1.9579651757102439,-1.2387521369952477,-0.6473754811069661,0.7995009436896385,0.8629057328492248,-0.5512285099428242,0.688057082515329,-0.7408975260586731,-0.3583105716046175,-0.8474099504743795,-0.4685278119329835,-0.16794255962170412,0.6043072145934775,-0.6473754811069661,0.939454696112401,-0.44127009007582935,-0.8007382833137303,0.8543585330595833,0.3793816402020016,-0.9522627412932447,0.7995009436896385,-1.0418275071775098,1.2515055199972394,-0.9195395337753449,1.1675523481820778,-0.6473754811069661,0.8464805084874695,1.0245516205808363,-0.7010981663587188,0.7995009436896385,0.6119484006331031,0.7585816620213744,-1.021820587642551,-0.4685278119329835,0.8523483967215633,-0.6473754811069661,-0.5689052327086889,0.809759734395812,-0.9430268479786181,-0.8180857882587953,0.6835546322068086
61,827,0.8681318681318682,0.7272727272727273,0.9130434782608695,0.8201581027667983,0.7272727272727273,1.0563333939950776,1.0451992291545908,-1.6847229521519327,-1.0438779069695323,1.613685186432957,1.723906742505968,-0.7765812669210016,-0.6179520518956663,1.3791578567011098,-1.3996942900990466,0.317498332588957,-0.7568497577980903,-1.1104487508976457,1.2379299671597592,1.4210346714493387,0.8362376319972123,0.9699647830999077,1.2813466019083541,1.6018803779951156,-1.1939195054930474,0.6908405102918415,-1.0438779069695323,-0.7942794030935685,1.8006984319132273,1.1636918403913517,-1.1299001102883428,-1.1880474888225088,-0.6956705145348409,1.4874121437645913,1.6476127850129383,1.197340518009373,1.0520875546658643,-1.602280907371599,1.25010507897101,-1.2114771874012913,-1.2835338169766026,-1.4117874658377436,1.1872517854235618,1.4508391769858995,-0.8688824067389656,0.6271001572031852,1.5175318679922896,-1.1061912863172303,-1.1449594905093017,-1.1736632505247422,1.0809551035723053,1.1353073338776705,-1.0553537166972928,-0.6463837924163288,1.087601717746564,1.1483534593954736,-1.2045032372166868,-1.27001449523975,1.3934428339602356,-0.7568497577980903,-0.9253468447236849,0.9731732731952929,1.3475938438886195,-0.683861381317146,-0.6179520518956663,0.89940993533584,1.0552157871775023,-0.5942969187165,0.8515665314601631,-0.5291576582955936,-0.5759049648199065,-0.7942794030935685,-0.4745614489185776,-0.29036589668026686,0.6908405102918415,-0.6179520518956663,1.0432280046222817,-0.6340457678518825,-1.2475024623589765,0.7907920807069674,0.40769089367966427,-0.8148663181016408,0.89940993533584,-0.7419957603638977,1.4233130168878192,-1.5787240795413537,0.9607950695285049,-0.6179520518956663,0.5304263856287798,0.5391869331029802,-0.8638520326640938,0.89940993533584,0.6305883221220965,0.6271001572031852,-0.8782785345360038,-0.4745614489185776,0.8144564377458062,-0.6179520518956663,-0.6956705145348409,0.6505615025507717,-0.37494450570741394,-0.44860060502245264,0.498403186293213
62,45,0.8846153846153846,0.8857142857142857,0.8843537414965986,0.8850340136054422,0.7469879518072288,1.0662302718499646,0.9850291991647028,-1.4834086382290814,-0.9922757938090558,1.6306756745055166,1.7799904102940323,-1.083531340457785,-0.4690752348488837,1.2427540780891286,-1.5948283502359322,0.8979339090608907,-0.9136292735988475,-1.3051196057891727,1.4809859517476052,0.8917138357185471,0.805392608873965,1.1855639595709335,1.5637696613952123,1.477735342314636,-1.4003417406486949,0.535390798057257,-0.9922757938090558,-0.9599575079748905,1.8399234285085588,0.9075825141901259,-1.0234846507718869,-1.4487712802467019,-0.7731331053879836,1.5836285832153625,1.4082407841171753,1.2218785751680412,0.6893520087466006,-1.9061879360772012,1.3060107028480283,-1.211596762164395,-0.7302131476637987,-1.4434025819019052,1.3817534205134971,1.0229497945721548,-0.5925219774837676,0.508527127067755,1.1091853268113772,-1.0883754003793564,-1.0608043551932054,-1.253048212139854,1.1194459061305084,0.7236182493355908,-0.2286760983567151,-1.5087432981507731,1.3033267057421611,1.2889077252969623,-1.1619191108169094,-1.0020462304584312,1.2093263341547271,-0.9136292735988475,-0.8526882958783156,1.0596071399190794,1.4680660419424274,-0.8078173355615277,-0.4690752348488837,0.7783977396295926,0.8799967212422062,-0.9213234364878284,0.7519265446869144,-1.1920971019286608,-0.6516735821832549,-0.9599575079748905,-0.73214805496729,-1.6755485949784934,0.535390798057257,-0.4690752348488837,1.139132788008777,-0.7393441970805837,-1.1226947686201103,0.8573974893126961,0.580101419674284,-1.0772133353578717,0.7783977396295926,-0.7548224140931833,1.1325028516908078,-0.6169286802727575,0.8034563428454412,-0.4690752348488837,0.7317458562424635,0.4067918526155149,-0.8541641696192692,0.7783977396295926,1.0098833801962444,0.508527127067755,-0.7799348903747373,-0.73214805496729,0.9621749453741159,-0.4690752348488837,-0.7731331053879836,0.8014002610417738,-0.7997546890600594,-0.40447533531888563,0.5936654603235663
63,748,0.8461538461538461,0.8333333333333334,0.8493150684931506,0.841324200913242,0.6818181818181818,1.0657492991055473,1.2674129963784428,-1.8079663841077893,-1.0385179154303548,1.5952512188756895,2.1190976474936942,-1.1923604936359038,-0.5123398843865616,1.40423494437117,-1.562609362679505,0.7482962483385869,-0.6903412412122737,-1.1656635126496044,1.3476344697609572,1.013569779832081,0.924320762507232,1.270262931467199,1.4541820715339477,1.4393746970406787,-1.242992308098371,0.5951283495104028,-1.0385179154303548,-1.340054410382925,1.832306203085758,0.9338064496494394,-1.1291190960928992,-1.0286269971747068,-0.37118977229276146,0.8989989710178116,1.608186011430982,1.1480718154151948,1.1089195471338047,-1.5820231284643362,1.2886093477277214,-1.0960898220127269,-1.0148229136569373,-1.5970740108430022,1.1903998596341334,1.0871176294375404,-0.49114411547343007,0.6271593511181126,1.0864336468967417,-0.9262730246539715,-1.0448153048995945,-1.135594581091547,1.2912393763597283,1.1375518065771375,-0.9757021611554401,-1.0560395423683204,1.243154371519509,1.1045088221153478,-0.8884307888819803,-0.7653883311072146,1.213214330570854,-0.6903412412122737,-0.8356251486174459,1.0216606286190308,1.7083915991909562,-0.8401886249439313,-0.5123398843865616,0.4329965932745849,0.8294859084020209,-0.6927150876491726,1.0038342911423497,-0.7330937318384322,-0.5918225570238637,-1.340054410382925,-0.7080611671039807,-0.7381810527335327,0.5951283495104028,-0.5123398843865616,1.1762565105583294,-0.45134380416425224,-1.3162202518732524,0.8440297678421719,0.7757140553900543,-1.1213080150809938,0.4329965932745849,-1.0320360487905544,1.4819080865357286,-1.4486399116018016,1.127880022002011,-0.5123398843865616,0.6257524341561685,0.8342385616647247,-0.5024040408796455,0.4329965932745849,0.5133456058465828,0.6271593511181126,-0.9966406337710546,-0.7080611671039807,0.9528813214853245,-0.5123398843865616,-0.37118977229276146,0.5877553438618383,-0.7616727094990523,-0.5832968534386903,0.4600243170316277
64,471,0.8241758241758241,0.8,0.8299319727891157,0.8149659863945579,0.6363636363636364,1.1187325353901867,0.9747279890797725,-1.9735074284835787,-1.0854661713427087,1.4837235745055624,2.0248453560978583,-1.1116426477294807,-0.5607859273937011,1.3649676050226096,-1.4874814489039159,0.7773352194303501,-0.5005925270158734,-1.2917522897976232,1.4702170982925982,1.3192017412579884,0.8064433773422547,1.824540764390272,1.250574207257984,1.4457704639484454,-1.324906817381582,0.47159763561474205,-1.0854661713427087,-0.8427168299579335,2.0171352782922476,1.069883752994419,-1.3837228862048032,-1.254687531650143,-0.476266035960969,1.1297890144536975,1.3907415175422952,1.702489836856443,1.0528723023322637,-1.5601208391441967,0.8889459193611273,-0.9695424126759163,-0.6704656568658713,-1.295658083437622,1.6405132845848014,1.3714151199839764,-0.896185243869018,0.6446659736444547,1.1940392103163242,-1.0456213142954,-0.9948807746256211,-1.268725064284926,1.3508303997488496,1.0913211309095316,-1.0374304084692818,-1.2894520579435156,1.1995935399040962,1.180560295308745,-0.8707947512213406,-1.24425614221869,1.1749609278174005,-0.5005925270158734,-0.8037333611814118,0.9011393176020805,1.5644472411058041,-1.4725340268437173,-0.5607859273937011,0.9287434285120059,0.7442479334173705,-0.7395074006174925,0.9611271111363697,-0.9529492276188078,-0.4108298227462009,-0.8427168299579335,-0.682438405785756,-0.7029239409548812,0.47159763561474205,-0.5607859273937011,0.7442212674472392,-0.9750546474697472,-1.4292598737493714,0.9535692407665727,0.6659559114658595,-0.938702815631496,0.9287434285120059,-1.0217129067299824,1.8201236097571418,-1.1151944949939638,1.2411019520168474,-0.5607859273937011,0.6227921685291211,0.9456554407661263,-0.8909490680569507,0.9287434285120059,0.6237323964043706,0.6446659736444547,-0.9268533042432967,-0.682438405785756,0.0,-0.5607859273937011,-0.476266035960969,1.0069150238620483,-0.41893195925117355,-0.5884071780423011,0.40879548357625395
