model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1,PubchemFP646_gini/coefs,PubchemFP758_gini/coefs,PubchemFP580_gini/coefs,PubchemFP504_gini/coefs,PubchemFP385_gini/coefs,PubchemFP697_gini/coefs,PubchemFP528_gini/coefs,PubchemFP499_gini/coefs,PubchemFP391_gini/coefs,PubchemFP338_gini/coefs,PubchemFP405_gini/coefs,PubchemFP399_gini/coefs,PubchemFP647_gini/coefs,PubchemFP23_gini/coefs,PubchemFP716_gini/coefs,PubchemFP186_gini/coefs,PubchemFP439_gini/coefs,PubchemFP150_gini/coefs,PubchemFP621_gini/coefs,PubchemFP812_gini/coefs,PubchemFP712_gini/coefs,PubchemFP3_gini/coefs,PubchemFP673_gini/coefs,PubchemFP261_gini/coefs,PubchemFP386_gini/coefs,PubchemFP378_gini/coefs,PubchemFP689_gini/coefs,PubchemFP374_gini/coefs,PubchemFP363_gini/coefs,PubchemFP152_gini/coefs,PubchemFP308_gini/coefs,PubchemFP611_gini/coefs,PubchemFP494_gini/coefs,PubchemFP527_gini/coefs,PubchemFP258_gini/coefs
72,301,0.8186813186813187,0.5135135135135135,0.896551724137931,0.7050326188257223,0.5352112676056339,0.03972701185712307,0.030533335614308092,0.027332629890029478,0.027938591739320687,0.026671744098412112,0.031036785732864232,0.03515076584487103,0.025186700373222848,0.032279821684323785,0.033505863941723245,0.035153025425684874,0.023071899204313913,0.020729080504818934,0.035415885649510793,0.029346644935496387,0.03817653125602084,0.03680793345236295,0.027396675597757904,0.02818810069048169,0.02240628063610828,0.03217250509359803,0.031100696163833756,0.028352846306139216,0.03246141356311489,0.025901658848436045,0.027279744908763504,0.031453699382707506,0.02524905078705324,0.022868646730889435,0.025633612295993324,0.01931074081154763,0.02298917759154489,0.016853509703542068,0.02188140693389458,0.03043598275018681
73,850,0.8516483516483516,0.6578947368421053,0.9027777777777778,0.7803362573099415,0.6493506493506495,0.03660465633209145,0.028951521367637022,0.029554838799017876,0.02529501580961194,0.02808265088242514,0.030819900304800668,0.030777912172614625,0.027789506144063836,0.039142598511668784,0.03421841231133583,0.035538197163790086,0.022211303284761445,0.022766812184746965,0.03565457186055692,0.024753021082394112,0.033304779115533534,0.04251397361371333,0.024170898495641864,0.04861576269022893,0.01577716201154474,0.03055314402260026,0.021292680321498673,0.028956643339917237,0.02738088830287139,0.028458449494023107,0.02700253836090285,0.028903111592125174,0.02593128494421306,0.021587444302216027,0.024385577681990588,0.03044474791181065,0.025191826442856183,0.013964419099975483,0.02146809747980169,0.027935652565018496
74,644,0.8571428571428571,0.631578947368421,0.9166666666666666,0.7741228070175439,0.6486486486486486,0.041443907210714476,0.031405531556225406,0.027501722087598702,0.026391294894263718,0.026292570230954753,0.029634955966728757,0.03543654505409982,0.024702671803979875,0.03201469233431186,0.0350695113228685,0.034726686823361656,0.020058044755882354,0.021935426944872195,0.029963627392252765,0.033553059537986624,0.034529315936152695,0.033649753788776354,0.027886084518369127,0.03349003287714578,0.02028398207765503,0.031027909236268605,0.026915690495092574,0.030703880024245005,0.03083131521837473,0.030159053361466244,0.03157821897123569,0.027529174169444753,0.026891093955084055,0.02249217371999508,0.029276471014107047,0.022885176378151108,0.023396053901761055,0.017286197418134572,0.022220691269535964,0.026837483752903065
75,634,0.8626373626373627,0.7142857142857143,0.8979591836734694,0.8061224489795918,0.6666666666666666,0.03999420830313234,0.031097139686050282,0.027092998356650494,0.026627414613110845,0.026629305680789108,0.02674797456101644,0.030493555141711783,0.026471227111406113,0.03580275597275129,0.0410982451336338,0.03396334677439137,0.023717791246536436,0.022076353716847893,0.03237534051603328,0.027250970165801466,0.027479093048755083,0.03377267877032657,0.025393360158129995,0.03406300472459932,0.030883120410242357,0.02648324764358985,0.030534255015080135,0.029368547908769735,0.031176651143155088,0.023656881403433618,0.02850303014431864,0.029331702937437962,0.02536948152634501,0.02117507359410153,0.020729550133014342,0.029213766231901115,0.03125963660897983,0.021511026402109293,0.02261909129945778,0.02603817391638973
76,907,0.8626373626373627,0.6829268292682927,0.9148936170212766,0.7989102231447847,0.6913580246913581,0.03694517988306747,0.03130312281645889,0.03249996482706841,0.026939246458732115,0.0272781268986916,0.028719623552314087,0.03264855595711195,0.024908253233616572,0.039671452634386886,0.033503074597725,0.03662108674797015,0.0241754202780894,0.0243929886617452,0.025887925725711816,0.02899865505462104,0.03349496786872877,0.03748769606641826,0.029780917470479586,0.027088895912088285,0.02481427009719685,0.026676543060641694,0.029440591444581395,0.03227833940889653,0.026469577783443256,0.0268879194666013,0.0234451562707224,0.02747039891217857,0.02836794419070634,0.028831329263954274,0.024769140877173836,0.026139980461634058,0.02452857395380958,0.01843856951179995,0.02164422368241332,0.027452286969221213
77,883,0.8901098901098901,0.7241379310344828,0.9215686274509803,0.8228532792427316,0.6774193548387097,0.039032208385914875,0.03246651550192083,0.026822626680166516,0.030611974285421666,0.02786002199387292,0.029452552814100415,0.03214667660529987,0.02126765387859158,0.03371937307470302,0.030079140329332718,0.03192566917684872,0.023205609960037666,0.02623655753927122,0.03333936156514873,0.02499390362122552,0.032637038947729714,0.04280691503275219,0.026858109253960483,0.0289345489140878,0.026081594040742128,0.029824798646268535,0.02167965913525434,0.031007951275082282,0.03141116120413864,0.03287202636528621,0.032090358071568306,0.02852654036129647,0.027315976010865852,0.02230758579759694,0.02551661033536556,0.026074089359942324,0.025576270430718927,0.01827902509242142,0.022212515514398602,0.02482738079866701
78,371,0.8736263736263736,0.6764705882352942,0.918918918918919,0.7976947535771066,0.6666666666666666,0.03972448689783074,0.028805817485302077,0.03149084130775185,0.023769813923443593,0.02609370296928678,0.026054636374513288,0.03308175136107951,0.030420246090924884,0.03679477218294761,0.03446484551415997,0.042340460472760945,0.024039980164906057,0.022445884885416975,0.03180618065406064,0.025632299433711318,0.03556535478248809,0.03467914588650265,0.029646641337535126,0.02820666309233747,0.021069718130311204,0.027478616810275195,0.03023190771484154,0.030100625689410673,0.028436534770209996,0.026551602743837683,0.0287342306642345,0.030554604412721835,0.027778364052900278,0.02193589192083794,0.02467974681225538,0.02725119537178854,0.024130743055366357,0.018660425990762796,0.01995552209929989,0.02738674494398677
79,592,0.8571428571428571,0.6176470588235294,0.9121621621621622,0.7649046104928459,0.6176470588235294,0.039190900505682386,0.03076632663864893,0.030503395507561325,0.027253295649320674,0.02398110318332801,0.03127779866876935,0.033684807559611715,0.027887989284730515,0.03310498700895362,0.035882438707849365,0.034805527508825394,0.02427103375467884,0.02430803686342607,0.028376821627116095,0.023707552351329993,0.03190287276723643,0.036742485552950954,0.028631711938078973,0.0296294842687217,0.018067502557018392,0.03393736321122559,0.031056519167843594,0.03237669596240959,0.03149630882021571,0.029008851616431065,0.03142025311000874,0.02779975496647917,0.027912898403373965,0.021311326056412644,0.026852694444652325,0.02221168432898056,0.028872373287716795,0.01843814893132818,0.020832610801104226,0.022496444987979078
80,197,0.8736263736263736,0.76,0.89171974522293,0.825859872611465,0.6229508196721312,0.03746940420792482,0.03414372235761072,0.031067297140931587,0.026542780435579613,0.025543429544107224,0.030064588451425144,0.03303832852996506,0.025329876519169032,0.032529263455025256,0.03684108624882212,0.03437972776223639,0.022519917631629846,0.020016675872320304,0.031348211277586975,0.02528402173068864,0.035116991180650384,0.03575650477447507,0.026836410221259547,0.031021333743292013,0.021625385211692914,0.030841278029152746,0.03764542895591725,0.03180616546057475,0.031037380535945843,0.026145120774277636,0.02739227917073026,0.02736494837606152,0.02921703900004208,0.018207651823392075,0.02352577032769658,0.024030085128007975,0.03547829419031996,0.019508402087280653,0.01911962548181871,0.022205574362389173
81,722,0.8846153846153846,0.7407407407407407,0.9096774193548387,0.8252090800477897,0.6557377049180328,0.03862659058013576,0.03274770706491913,0.03334107339276507,0.029708521868049727,0.022746888831424637,0.03264154901697117,0.032741415919324585,0.026880823518826848,0.03490139734505399,0.0352780797732487,0.035655652757459244,0.024997834244258207,0.017385843045136885,0.034922515708035784,0.030548849645820986,0.037821923967401215,0.03408121493544898,0.029287697049354224,0.0332332716994006,0.02173751205839042,0.030999919879505063,0.030602846346466973,0.032627809180603075,0.02738622251332012,0.027707086786069,0.028766418302722353,0.024400278712320544,0.025227765807264834,0.01885136685371555,0.022124207380224564,0.02072904431331787,0.023389383569182732,0.01995151160159056,0.021204136524830785,0.026745639807439808
82,72,0.7912087912087912,0.4318181818181818,0.9057971014492754,0.6688076416337286,0.5,0.03505309176722475,0.03109563909446175,0.024798313964426458,0.025544154771013523,0.024421213364882354,0.02770416091659502,0.029686791857478995,0.023237106423953203,0.03464066043345124,0.040285632092673475,0.036627302198091787,0.025717813297272074,0.02793185453485733,0.031176894653046724,0.022579406003209374,0.03261966205876306,0.03946373478250938,0.02614120666585223,0.03418445733006204,0.030556646274329354,0.02782805964357579,0.03956340404494331,0.028154146045109466,0.027373494409408193,0.02575554226952056,0.0378955934067823,0.027951476516417814,0.031132943054434606,0.021997535266929994,0.02245639448629411,0.021758577509876652,0.027703830496119863,0.010724633543831857,0.020850130749154924,0.025388496073446457
83,47,0.8626373626373627,0.5675675675675675,0.9379310344827586,0.7527493010251631,0.626865671641791,0.04242056916102558,0.029468776165931597,0.025936574354161506,0.02903557381104543,0.02293373161038057,0.028787866128853465,0.031968033208743744,0.02684044204632778,0.04099801428991641,0.037820176683586795,0.03498581644305024,0.020934824789305723,0.02649825225049964,0.03493486139447238,0.02789854981784639,0.031215765581357285,0.04173224381442303,0.02755149943827828,0.032970786346946925,0.020691990540339274,0.02948830946383334,0.0257056663120187,0.026509384035889913,0.026531461675163043,0.026861763823145847,0.03066674930826145,0.028007595999680866,0.024750271598942466,0.020070181908350006,0.0220245679127785,0.023396349029275204,0.025300726569971944,0.01637990103316303,0.02345533078761916,0.035227392665414504
84,678,0.9175824175824175,0.8604651162790697,0.935251798561151,0.8978584574201104,0.8314606741573034,0.03947102267890096,0.03091975083583412,0.02988567851488084,0.02685578639637072,0.030476445971225567,0.02889813758726584,0.03172800989615804,0.028711678943120603,0.03583964837505657,0.03709953228198895,0.034875132836116346,0.026833348802478545,0.017765842431348457,0.03052781000672952,0.024530934183513597,0.030653093977244462,0.03606379973806248,0.026895226332047658,0.028039488852896734,0.0199322970552019,0.03312994918309696,0.0269477372444423,0.030250870111442188,0.029380565742759178,0.023864798755566165,0.030809124439347392,0.03118276083400811,0.02523037221293193,0.024339404649173862,0.02822506009704402,0.02569400396977888,0.026427610547540264,0.015472337612208622,0.0247438092703095,0.028298929633908773
85,234,0.8626373626373627,0.6052631578947368,0.9305555555555556,0.7679093567251463,0.6478873239436619,0.04595647496483347,0.02776749982967404,0.02709457229602597,0.024260157048369303,0.03225378714716813,0.0307721307079473,0.03076270127218318,0.028062925719277914,0.035055537342559534,0.032892808603942586,0.033905501167982,0.023964256105608185,0.026206567137177502,0.029797198358080226,0.02539622961858567,0.030212670694514027,0.03915295823640724,0.024517679111117078,0.03252399480138441,0.02147412159508961,0.03179065526724233,0.03476015282537904,0.0278274280660165,0.03135605540176401,0.027024390003115187,0.029605545718390244,0.029906552492594204,0.031661745155825136,0.020134269922543566,0.02042030338932142,0.022700221119663407,0.026331074203409157,0.01745177633894153,0.021548388480555167,0.02545166985731169
86,792,0.8681318681318682,0.6976744186046512,0.920863309352518,0.8092688639785846,0.7142857142857143,0.039258032793833324,0.02758224958085909,0.028458691121304232,0.02837252476714459,0.026426886065073124,0.029798730322330956,0.03141042011085151,0.030122024895436552,0.03663181288399689,0.03914669287797839,0.03250268517913395,0.024673117184804833,0.02295770771673183,0.03556548209057084,0.024945564868502423,0.03428899350591448,0.040241352465637446,0.026439825659053763,0.03399295855437628,0.0250373400892132,0.035463199311838244,0.014970665374710639,0.026033438531189827,0.027858236236742422,0.02575822160134177,0.03263158481269874,0.02611712177675742,0.02407816891922686,0.022206945132179922,0.028480659461632092,0.024799990937884108,0.02647485159985509,0.019385876319889715,0.022763594252896677,0.025124352998408764
87,297,0.8681318681318682,0.7272727272727273,0.9130434782608695,0.8201581027667983,0.7272727272727273,0.03823555901043049,0.0322528331067979,0.02563818370028247,0.028893230092114804,0.026155966626325234,0.030039163295742775,0.03303059285264365,0.025774411800545675,0.031214524441100858,0.03451231456321532,0.030323317164171946,0.022925174206770853,0.020937274404498364,0.029835185393640915,0.03188176076679495,0.03767775810082385,0.03121475808944297,0.029624207712684307,0.024789267717639438,0.02349159320472007,0.03048154751815935,0.03507546554646068,0.029632564912664243,0.02853970798425971,0.02923437530224642,0.03257988484072541,0.03062964554782261,0.029442716138026404,0.02458608059401032,0.022346760975581977,0.0248510101974032,0.027735273223622747,0.017401017715782004,0.021968898091280907,0.027047975161567293
88,82,0.8461538461538461,0.6,0.9047619047619048,0.7523809523809524,0.6,0.041596628574459366,0.03545178793364791,0.030211992688962522,0.030111421724810704,0.028331264680620975,0.028829365797615362,0.03335863703476145,0.023921144175691408,0.04003626981644016,0.03248393310826561,0.027307189300736837,0.02458486742188761,0.02434515849095105,0.03079173443232055,0.026905717624174832,0.03290900847505789,0.034559657912405624,0.027022714263607417,0.03405813533213493,0.01976169024318629,0.028984621264234334,0.03570661632897798,0.0322347016853615,0.03262745743316563,0.02512207333215941,0.024742693154634704,0.024845534781692172,0.025768810590636022,0.020527627944848303,0.024197332150818627,0.028152366354394342,0.027480192509638263,0.016790985727065375,0.020593646241628714,0.025647021469006045
89,876,0.8736263736263736,0.7073170731707317,0.9219858156028369,0.8146514443867843,0.7160493827160495,0.04112002029093973,0.03127917004002797,0.0304115078778465,0.031363166234650956,0.030203295553056245,0.03192578168848531,0.03271695758052228,0.02669627440234843,0.041861585305658665,0.03361297973907013,0.028885810274618322,0.020733474244809647,0.01972467641405725,0.032078735200991436,0.025836837439651896,0.03651706552200018,0.034763088357034816,0.034996037151193586,0.03161213181820438,0.021831665976197425,0.03034246958183693,0.023409276227267527,0.02888437842595773,0.024907507322846002,0.0268262826914846,0.0321991708695311,0.02496805773618398,0.023422613224895233,0.02126546350056911,0.02096676075184512,0.02772392031774606,0.030619121352470576,0.012520571938898217,0.022650533568619305,0.031123611378483355
90,239,0.8681318681318682,0.6764705882352942,0.9121621621621622,0.7943163751987281,0.6571428571428571,0.035977629870590694,0.03309489380787774,0.029040042670202562,0.03162339430074302,0.029026358732473473,0.02878167046177985,0.029058719851938065,0.025528544386969065,0.028738371490162874,0.03712077974672656,0.03901709582333766,0.025230960169700608,0.024663973749236724,0.02962715435866475,0.02840905986081814,0.032475025829484826,0.03281430027617394,0.028421719139776737,0.027740598276431952,0.02704046673982043,0.035865344970056216,0.017403437295508962,0.02963569348231348,0.02986688809864216,0.027795990165403794,0.02838141059990242,0.030126863346172792,0.027158070848550347,0.024379064420404706,0.025352956554377224,0.02817842323491276,0.026068406230949182,0.019054791088410013,0.022805214751940087,0.02449668536954625
91,888,0.8406593406593407,0.6363636363636364,0.9057971014492754,0.7710803689064558,0.6588235294117647,0.036934767482405734,0.030584435966757226,0.026991497607963225,0.028645401052617207,0.024624697858048106,0.026876707603065386,0.031199356311735395,0.024766079254022414,0.036203307396476675,0.035683929112999245,0.040584831811467985,0.023896136727685063,0.01809007263522915,0.029025802209894466,0.0243657797253078,0.03528654971479648,0.033910116391789646,0.028710459933566943,0.025756266072946385,0.025681653438694645,0.03350107220131238,0.04062855428498721,0.028047290144607287,0.027721802832755008,0.03016543758105037,0.03180560003859531,0.029487431740695475,0.027959063828271416,0.022389334439930783,0.02222684981812952,0.02504529916670679,0.027943348617076192,0.016963371875474503,0.018725852177836576,0.029571842945102015
92,104,0.8076923076923077,0.59375,0.8533333333333334,0.7235416666666667,0.5205479452054794,0.04309603028194422,0.030203820207912613,0.03274256375960686,0.028805209536912707,0.02462508902592965,0.030437108616399172,0.03166724522082597,0.02585950718817687,0.03924930738437152,0.033909370558757215,0.03491494177972063,0.02275309895411516,0.021271727665293706,0.03540536655942045,0.023345276973219004,0.03220185530048524,0.03951172426198496,0.024964688887294174,0.033820008824519146,0.02108748361806482,0.03205473916083778,0.02797392361377484,0.029057158417818883,0.02970374158455886,0.030667749911831924,0.026166956600432445,0.025880518735186275,0.027298110452934527,0.022416445555497492,0.02428503372145142,0.021199452964068506,0.022798897274119993,0.021671721558383216,0.02182731827752365,0.027126807566626186
93,390,0.9065934065934066,0.75,0.94,0.845,0.7384615384615384,0.036648772934757774,0.026260472276888342,0.028927211407504587,0.029055207120221072,0.02466756629306168,0.033638265420262395,0.03610814890411289,0.025827097082781306,0.03950131738628359,0.03683469147797829,0.03287812491381258,0.02380962344259661,0.018740944449736906,0.03393694714275601,0.02319229819105029,0.03305353358524519,0.039718887903434065,0.02615615690576264,0.032177323307654424,0.023284585533338,0.03366287955147364,0.026520417730939792,0.027190369343401494,0.028901417033067877,0.02379658078295717,0.030067869679287602,0.028968965242054955,0.026956548136736935,0.021528594967564964,0.02181921486701302,0.02843981458288404,0.030482130740872172,0.017534731719805637,0.02174136165923123,0.027971928283470827
94,285,0.8571428571428571,0.7352941176470589,0.8851351351351351,0.810214626391097,0.6578947368421053,0.044959636801620434,0.02767969886749315,0.033686245164616276,0.025799128713648815,0.0244160342948664,0.028040203741347663,0.035480377448635844,0.024876406942339394,0.0346368754961593,0.036604564766266334,0.036527816217994495,0.020441342087375657,0.02147970823981304,0.03359392254940505,0.023480869867855074,0.035586372453820854,0.03493316162509638,0.02630448197432411,0.03130918531132418,0.022639616555739508,0.0316970458844213,0.037188536475778466,0.030987357813376682,0.025076841866160663,0.029730723889365686,0.0297336862228155,0.028721778261900192,0.023100194835470336,0.02253543901408685,0.021203491222483356,0.027790500212976306,0.025931043117952458,0.016822658410807184,0.019782965623744722,0.027222088028918363
95,465,0.8516483516483516,0.6764705882352942,0.8918918918918919,0.784181240063593,0.6301369863013699,0.038797190685850656,0.029954691371089553,0.031249983568133452,0.030525281298906304,0.025905134565500205,0.031877780059450835,0.030436706922608386,0.025902040482447326,0.038419324654088524,0.034597393984207414,0.03486935246590601,0.023350673986998593,0.02033634549988445,0.034876774881544066,0.028543277410945925,0.032967944905172374,0.03868185356010396,0.02486013456222956,0.039585582235631835,0.018619890905519864,0.03017180098909077,0.029648398785107357,0.026830927366027733,0.027915441898723508,0.028226843304345058,0.03047396761506427,0.028481738477066573,0.02605169819861559,0.022146245322307027,0.0219539958357167,0.02288799965348779,0.027584186164063104,0.015150625736853319,0.020576272878762597,0.027542499768549306
96,651,0.8131868131868132,0.55,0.8873239436619719,0.7186619718309859,0.5641025641025641,0.04201838819211321,0.0322484312029157,0.02828565157495612,0.02990770901046079,0.02640123070665458,0.030741395268775402,0.027840536068185755,0.029079411641331116,0.039213110347825174,0.0333427703403414,0.03160394955528794,0.019196618822144074,0.01910096653855573,0.030222743514314317,0.024584521668609985,0.03442514775480979,0.037092176846155095,0.026884463809159494,0.032970659362080594,0.01661763921699205,0.03302134466659606,0.030807247909662685,0.02728225975098934,0.029662201972980626,0.02987368193517879,0.03264038060334732,0.026310621195450298,0.02744051319656541,0.02557305727356895,0.019635717092690453,0.0208301837781434,0.032933313080084695,0.018502130979501177,0.020327381869750267,0.03338244325382232
97,855,0.8461538461538461,0.575,0.9225352112676056,0.7487676056338028,0.6216216216216216,0.04095367589914854,0.03147498577462533,0.02920113944009762,0.031345407755263704,0.02333210888595823,0.029046705053294167,0.030331004909989575,0.023969271828905604,0.03899613946905808,0.03194911025118577,0.033736655867925215,0.025730528726271816,0.022202958026425145,0.032893376399782785,0.02041554070004615,0.03562995334880884,0.03619564566356074,0.023977630887253763,0.03642278209386566,0.02482632447157708,0.02737992900076968,0.0270219674509792,0.026214719243745195,0.02852092327168111,0.030136685576923963,0.03416257420980811,0.028198842967994405,0.029093907392938385,0.023100387503188782,0.025190667113971277,0.023698302902992657,0.02643491565492356,0.020345229663819075,0.021577398773880426,0.026292603819340187
98,374,0.8901098901098901,0.7,0.9276315789473685,0.8138157894736842,0.6774193548387096,0.03823491215077548,0.0319598037529916,0.0300811519375898,0.025009948285581104,0.030561382566675448,0.027804804113791354,0.03354432319601071,0.024870829949153916,0.04189355793790323,0.036846713503765026,0.03348395350484292,0.023908258798223714,0.018275281870296402,0.034092092462307676,0.028777060365221277,0.033970398060265444,0.034190489524480075,0.02863309390785968,0.03706665553937722,0.01841354108946924,0.03252294547542136,0.02872602417540577,0.027739359283835627,0.027472880560812443,0.027903666284911602,0.031516643760591545,0.026448780933219854,0.028528918732115046,0.02031865659241282,0.024729988393073325,0.02602562946317235,0.023560543637040365,0.012987196019339786,0.022591449489148437,0.027309064682918372
99,167,0.8681318681318682,0.575,0.9507042253521126,0.7628521126760563,0.6571428571428571,0.03959219661661402,0.028961704944857076,0.03144158536788887,0.025457560938750116,0.027651071257142897,0.02920320454708492,0.035392420259061634,0.026552316659466568,0.03764530914404803,0.03323839494609826,0.03536533608700663,0.020984771489489424,0.02452017302311125,0.032163687384381634,0.030892179106900924,0.03143099759972114,0.03680183201194989,0.026560883041560547,0.02766028812903766,0.019426055852669648,0.024458396281512727,0.02965511152602546,0.031834318273403134,0.029714923669687067,0.027521181679469185,0.030209754893398725,0.03315481692823618,0.02578444705457956,0.02784323790356678,0.022979356036585553,0.026894230185649386,0.024224388330657206,0.015357768243447794,0.025123934874571097,0.02430216571236906
100,380,0.8571428571428571,0.5789473684210527,0.9305555555555556,0.7547514619883041,0.6285714285714286,0.03877057205680898,0.03072056357720751,0.0278522339442367,0.031042525642497747,0.02502830261168176,0.02635196543561512,0.034051591853844786,0.029205582730123927,0.04043895796861286,0.03567740222982882,0.03055210507019785,0.024897507140065857,0.02206620619996398,0.02967073879999013,0.02731487999402054,0.033990678235980655,0.03885684681324465,0.021916233294649028,0.037814783365697414,0.021880725096017524,0.026046380441949925,0.02543978321827962,0.029459651598162714,0.027149723385788707,0.030723994231240063,0.0316606071508384,0.025702952352870123,0.031195992112108935,0.023233229869539896,0.02284568205442829,0.024957101167052374,0.025639908060830434,0.01717367904912249,0.025789362279970526,0.024881550967531627
