num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
136,0.8826923076923077,0.5451643674350464,0.9701301379710299,0.7576472527030381,0.6528853731862385
137,0.8827472527472527,0.5451246848953638,0.970189929203075,0.7576573070492194,0.6529825341927893
138,0.8831868131868131,0.5464515121677236,0.9704036420954821,0.7584275771316029,0.6542902693132524
139,0.8826373626373626,0.5454540931211984,0.9699122761353541,0.7576831846282762,0.6528344751456541
140,0.8821428571428571,0.5457632947865811,0.9692094942404258,0.7574863945135035,0.6519856767370639
141,0.8821428571428571,0.5440883266823948,0.9696852354800525,0.7568867810812236,0.651530796283587
142,0.882087912087912,0.5445249753385127,0.969548776904977,0.7570368761217449,0.6515000234390698
143,0.8815384615384615,0.5442590217081372,0.9688377772821972,0.7565483994951672,0.6504364433501686
144,0.8816483516483516,0.543972110502194,0.9691210009239055,0.7565465557130497,0.6505040665752495
145,0.8813736263736264,0.5426869054528313,0.9690525653689439,0.7558697354108876,0.6495141309251016
146,0.8799450549450549,0.5386801861306321,0.9683680706607174,0.7535241283956747,0.6450602196638877
147,0.8815934065934066,0.5447436258620124,0.9688694508479181,0.7568065383549653,0.6506673680206737
148,0.8808791208791209,0.5427234521732448,0.9685181949972792,0.7556208235852621,0.6484707284238924
149,0.8811538461538462,0.5435080004423133,0.96866415015109,0.7560860752967016,0.6492066549503458
150,0.8804945054945055,0.5423844485045581,0.9682349151687248,0.7553096818366415,0.647523099902729
151,0.8805494505494506,0.5439643000662793,0.9678243692440558,0.7558943346551675,0.648189548070588
152,0.8796703296703297,0.5411769941334535,0.967516073995692,0.7543465340645727,0.6452921026518745
153,0.8804945054945055,0.5454428340061818,0.9675587929645271,0.7565008134853544,0.6491591136654632
154,0.8805494505494506,0.5455323472983946,0.9675559255527927,0.7565441364255937,0.6492683723191517
155,0.8799450549450549,0.545125030923291,0.9669256876855041,0.7560253593043975,0.6480243469225573
156,0.8806593406593407,0.5443001983444349,0.9679744681920133,0.7561373332682241,0.6489423493830592
157,0.8811538461538462,0.5463213114578814,0.9681136171393034,0.7572174642985925,0.6508179612771589
