num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
449,0.8535714285714285,0.6357770613678667,0.9101211622812206,0.7729491118245437,0.6368396240038794
450,0.8539010989010989,0.6330880578247153,0.9113835379406835,0.7722357978826994,0.6365396030442624
451,0.8528571428571429,0.6367327666309239,0.9089276453628616,0.7728302059968928,0.6361189194084544
452,0.8526923076923076,0.633985965247888,0.9093944687262725,0.7716902169870802,0.6350125389355881
453,0.8524725274725274,0.6343611398151453,0.9091499429970636,0.7717555414061045,0.6347562414341267
454,0.8543406593406594,0.6355204017114015,0.9109876230252621,0.7732540123683318,0.6382805859913978
455,0.8539010989010989,0.6379052498663003,0.9099099960318763,0.7739076229490883,0.6382478332764576
456,0.8533516483516483,0.6380375074019982,0.9092289894666921,0.7736332484343451,0.6374028285890277
457,0.8540659340659341,0.6354248168096912,0.9107152245318384,0.7730700206707648,0.6374879842479519
458,0.852967032967033,0.6367469115543773,0.9090782536240294,0.7729125825892034,0.636349554217516
459,0.8541758241758242,0.6391839496469892,0.9099464001358941,0.7745651748914417,0.6391714431281451
460,0.8522527472527472,0.6289294604785699,0.9101048806488083,0.7695171705636892,0.6322926779523725
461,0.8535714285714285,0.6353279073139335,0.9101680131395086,0.7727479602267211,0.6369240319440432
462,0.854010989010989,0.6364859792796992,0.91053076079128,0.7735083700354897,0.6379631252645147
463,0.8530769230769231,0.635575116251147,0.9094701076815863,0.7725226119663667,0.6363402505252457
464,0.8535714285714285,0.634041218267823,0.9106191625797937,0.7723301904238083,0.6364558681449082
465,0.8531868131868132,0.6354105065390566,0.9097631754211647,0.7725868409801107,0.6360569819047397
466,0.8524175824175824,0.6366126406508289,0.9083761872257058,0.7724944139382673,0.6356888798693259
467,0.8531868131868132,0.6343739411765751,0.9099758736702176,0.7721749074233963,0.6360583991385943
468,0.853021978021978,0.6358202452972476,0.9095294420317951,0.7726748436645213,0.6360509394331723
469,0.8530769230769231,0.6341814157855907,0.9097840471187817,0.7719827314521862,0.635515914767378
470,0.8548901098901099,0.6386657935969529,0.9110824411521877,0.7748741173745702,0.6403041614089231
471,0.8542307692307692,0.634740080273386,0.911254256544164,0.7729971684087751,0.6373572630744319
472,0.8547802197802198,0.6378593118467915,0.9110307381283971,0.7744450249875943,0.6397883184661006
473,0.8534615384615385,0.6370006338903574,0.9094734302638281,0.7732370320770928,0.6373471563791767
474,0.852032967032967,0.6328108534551599,0.9089521214531529,0.7708814874541564,0.6333856418243756
475,0.8523626373626374,0.6317494146481195,0.9095625868061307,0.7706560007271251,0.6333306521491654
476,0.853956043956044,0.6372582619007395,0.9101618193356001,0.7737100406181698,0.6382896130858209
477,0.8526373626373627,0.6300040955390457,0.9103921634279504,0.7701981294834981,0.6332148013142984
478,0.8541758241758242,0.6360378445129101,0.9108026471324476,0.7734202458226789,0.6382303189837958
479,0.8525824175824176,0.6374050470323129,0.9084289512112447,0.7729169991217788,0.6362385374871234
480,0.853021978021978,0.6319442107618722,0.9104767302316167,0.7712104704967444,0.6346601556000139
481,0.8542857142857143,0.6380221183620741,0.9104096611650638,0.774215889763569,0.6390892937449759
482,0.8534615384615385,0.6358823472697002,0.9097706678766935,0.7728265075731968,0.6367575982586751
483,0.8539010989010989,0.6362408460958505,0.910314631438655,0.7732777387672527,0.637672940725936
484,0.8531318681318681,0.6342561845088951,0.9098419959061192,0.7720490902075071,0.6360549632803042
485,0.8529670329670329,0.6356493811966331,0.9093190157354558,0.7724841984660444,0.6361521426051686
486,0.8528021978021978,0.6362692241336827,0.9090846430160531,0.7726769335748679,0.6360154969421452
487,0.8526923076923076,0.6313130744104691,0.9100713221751369,0.770692198292803,0.6339426205162023
488,0.8525274725274725,0.6324886987234202,0.9096005910774987,0.7710446449004594,0.6345784868048263
489,0.8535164835164835,0.6368895174833453,0.9096666605865559,0.7732780890349507,0.6372085432681726
490,0.853021978021978,0.6333270288048835,0.9099113568339855,0.7716191928194345,0.6351887500840361
491,0.8538461538461538,0.6377325484432309,0.9099334680985905,0.7738330082709107,0.6380842846734077
492,0.8532967032967033,0.6351849028247875,0.909838618127828,0.7725117604763078,0.6360668555365216
493,0.8544505494505494,0.6346720456151601,0.9114905443663646,0.7730812949907624,0.637915438266067
494,0.8533516483516483,0.6364840540144276,0.9097289217431517,0.7731064878787897,0.6367851238540089
495,0.8541758241758242,0.6362993281429447,0.9106405077441059,0.7734699179435253,0.6380279552359263
496,0.8543956043956044,0.6373716890005383,0.9107218530430539,0.7740467710217961,0.6387594633340848
497,0.8532417582417582,0.6369758647073969,0.909460552717817,0.7732182087126069,0.6368974007691802
498,0.8531868131868132,0.6363138442604381,0.9094432299779251,0.7728785371191816,0.6365469361655004
499,0.8527472527472527,0.6338433752686055,0.9095329364026279,0.7716881558356167,0.6348900595812025
500,0.8534065934065934,0.6378641730947343,0.9094255541947044,0.7736448636447193,0.6373614970944483
501,0.8535714285714285,0.6333369032490594,0.9107180529592606,0.77202747810416,0.6360615538007222
502,0.854010989010989,0.6358298377718605,0.9105985944078496,0.7732142160898551,0.6375614760400895
503,0.8529670329670329,0.631382298942961,0.9102520898097072,0.7708171943763341,0.6342890604405943
504,0.8532967032967033,0.6364956787682976,0.9095932679443508,0.7730444733563242,0.6370186532498803
505,0.8531868131868132,0.6344751772756554,0.9100348150241362,0.7722549961498958,0.6362047089589958
506,0.8524725274725274,0.6323751419222579,0.9094222619789767,0.7708987019506173,0.6339865335360116
507,0.8532967032967033,0.633393709153287,0.9102732688461208,0.7718334889997039,0.6352221418367447
